CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Marital_Status,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,age_group,inactivity_ratio,trans_intensity,Total_Trans_Amt_log,Total_Trans_Ct_log,Credit_Limit_log,Gender_F,Gender_M,Gender_missing,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Education_Level_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Card_Category_missing
710257683,Existing Customer,50,3,Single,33,1,2,2,34516.0,1134,0.585,4520,73,0.659,0.033,41-50,0.06060606060606061,2.212121212121212,8.416488487294606,4.30406509320417,10.44920723527944,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
721426383,Attrited Customer,36,3,Single,36,4,3,0,1558.0,261,0.775,2424,40,0.6,0.168,31-40,0.08333333333333333,1.1111111111111112,7.793586803371584,3.713572066704308,7.351799869057777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
721041483,Attrited Customer,45,4,Married,37,1,2,2,13093.0,2517,0.426,2032,39,0.444,0.192,41-50,0.05405405405405406,1.054054054054054,7.617267813628347,3.6888794541139363,9.479909389001037,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
719922558,Existing Customer,45,5,Divorced,33,2,2,3,1438.3,0,0.739,5346,84,0.787,0.0,41-50,0.06060606060606061,2.5454545454545454,8.584290934948731,4.442651256490317,7.271912163268625,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
715072533,Existing Customer,41,3,Unknown,36,2,6,2,4451.0,0,0.726,4456,75,0.974,0.0,41-50,0.16666666666666666,2.0833333333333335,8.402231172946555,4.330733340286331,8.401108712395436,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
716214108,Existing Customer,44,4,Single,36,1,2,1,6426.0,0,0.592,4892,80,0.818,0.0,41-50,0.05555555555555555,2.2222222222222223,8.495560891289124,4.394449154672439,8.768263145371286,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
772216833,Existing Customer,47,5,Single,36,1,2,1,2761.0,1950,0.582,4510,88,0.66,0.706,41-50,0.05555555555555555,2.4444444444444446,8.414274137408396,4.48863636973214,7.923710333969238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708553008,Existing Customer,38,1,Single,36,1,2,3,2148.0,1103,0.602,4711,64,0.882,0.514,31-40,0.05555555555555555,1.7777777777777777,8.457867725331422,4.174387269895637,7.67275789664251,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
778880358,Existing Customer,49,4,Divorced,30,1,3,3,2485.0,1648,0.595,4208,71,0.919,0.663,41-50,0.1,2.3666666666666667,8.344980368770571,4.276666119016055,7.818430272070656,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
720258183,Existing Customer,39,4,Single,25,2,3,3,3394.0,2517,0.689,5421,75,0.829,0.742,31-40,0.12,3.0,8.598220030058611,4.330733340286331,8.130059039992796,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
720689583,Existing Customer,50,3,Married,40,1,3,3,3367.0,1747,0.769,5657,91,0.517,0.519,41-50,0.075,2.275,8.640825751861513,4.5217885770490405,8.122074375362217,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
758168133,Existing Customer,50,0,Married,43,2,3,1,4154.0,1060,0.544,4325,86,0.72,0.255,41-50,0.06976744186046512,2.0,8.372398606513004,4.465908118654584,8.332067707289548,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
716322783,Existing Customer,47,3,Married,37,2,2,2,2154.0,1628,0.665,4538,74,0.762,0.756,41-50,0.05405405405405406,2.0,8.420462002456466,4.31748811353631,7.675546002537848,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
711118083,Existing Customer,54,4,Divorced,43,1,2,1,2506.0,1784,0.729,4504,80,1.051,0.712,51-60,0.046511627906976744,1.8604651162790697,8.412943170042439,4.394449154672439,7.826842098158293,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709591533,Existing Customer,46,3,Divorced,38,1,1,3,1774.0,1115,0.686,3474,60,0.667,0.629,41-50,0.02631578947368421,1.5789473684210527,8.153349757998892,4.110873864173311,7.4815557019095165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
794556333,Existing Customer,43,2,Single,27,1,3,3,3287.0,1697,0.711,5236,77,1.026,0.516,41-50,0.1111111111111111,2.8518518518518516,8.563504094279487,4.356708826689592,8.098034756176071,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
771630783,Existing Customer,42,3,Married,30,1,1,2,1821.0,935,0.781,4786,87,0.776,0.513,41-50,0.03333333333333333,2.9,8.473659189392508,4.477336814478207,7.507690077819904,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
708672708,Existing Customer,49,4,Unknown,31,2,3,3,34516.0,2517,0.71,3990,65,1.031,0.073,41-50,0.0967741935483871,2.096774193548387,8.291797105048733,4.189654742026425,10.44920723527944,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
715590258,Existing Customer,45,4,Single,36,1,1,3,3918.0,2070,0.76,4700,69,0.643,0.528,41-50,0.027777777777777776,1.9166666666666667,8.45553053102413,4.248495242049359,8.273591798199632,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714241083,Existing Customer,49,1,Married,39,1,1,3,5455.0,2091,0.748,4349,58,0.812,0.383,41-50,0.02564102564102564,1.4871794871794872,8.37793112408273,4.07753744390572,8.604471199523298,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
708416433,Attrited Customer,41,1,Single,36,4,3,2,2372.0,0,0.597,2499,41,0.464,0.0,41-50,0.08333333333333333,1.1388888888888888,7.824046010856292,3.7376696182833684,7.771910256435763,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
779183958,Attrited Customer,45,2,Single,33,1,3,4,1492.0,0,0.502,2469,38,0.267,0.0,41-50,0.09090909090909091,1.1515151515151516,7.8119734296220225,3.6635616461296463,7.30854279753919,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709061658,Existing Customer,44,1,Single,31,2,2,3,1550.0,716,0.749,4534,87,0.977,0.462,41-50,0.06451612903225806,2.806451612903226,8.419580362549237,4.477336814478207,7.346655163176539,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717384183,Existing Customer,58,3,Single,53,1,3,1,2669.0,2048,0.725,4863,79,1.135,0.767,51-60,0.05660377358490566,1.490566037735849,8.489616423646003,4.382026634673881,7.8898337513942955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778921908,Existing Customer,42,4,Single,23,2,3,1,3311.0,841,0.7,4559,80,0.905,0.254,41-50,0.13043478260869565,3.4782608695652173,8.425077902508432,4.394449154672439,8.10530751550515,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
714745608,Existing Customer,51,4,Single,33,2,4,3,3068.0,2071,0.854,5524,71,0.972,0.675,51-60,0.12121212121212122,2.1515151515151514,8.617038526385954,4.276666119016055,8.029107054619736,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709200633,Existing Customer,55,1,Single,49,1,4,3,2721.0,0,0.508,5443,73,0.973,0.0,51-60,0.08163265306122448,1.489795918367347,8.602269363771356,4.30406509320417,7.909122183211411,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
714714558,Existing Customer,37,2,Single,27,1,3,2,3050.0,2517,1.177,4698,75,0.923,0.825,31-40,0.1111111111111111,2.7777777777777777,8.455104999102815,4.330733340286331,8.02322468471667,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
801363633,Existing Customer,60,2,Married,54,1,2,2,3356.0,1664,0.862,5200,81,0.929,0.496,51-60,0.037037037037037035,1.5,8.556606193773073,4.406719247264253,8.118802996980035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
778847808,Existing Customer,42,4,Married,23,1,2,3,2647.0,1245,0.712,4911,82,0.864,0.47,41-50,0.08695652173913043,3.5652173913043477,8.499436469826978,4.418840607796598,7.881559917056899,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
713015433,Existing Customer,50,4,Married,36,2,4,3,2407.0,1102,0.736,4543,71,0.775,0.458,41-50,0.1111111111111111,1.9722222222222223,8.421562960400987,4.276666119016055,7.786551806428712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
711666708,Attrited Customer,52,2,Married,39,1,3,4,2233.0,1790,0.798,2888,50,0.562,0.802,51-60,0.07692307692307693,1.2820512820512822,7.968665700466235,3.9318256327243257,7.711548979629146,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
809631483,Existing Customer,42,3,Unknown,37,1,1,3,32106.0,0,0.678,4452,83,0.729,0.0,41-50,0.02702702702702703,2.2432432432432434,8.401333305321703,4.430816798843313,10.376829353880446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
808967883,Existing Customer,48,4,Married,43,1,1,0,2089.0,1262,0.886,5069,76,1.111,0.604,41-50,0.023255813953488372,1.7674418604651163,8.531096096585228,4.343805421853684,7.644919344958857,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
710532258,Existing Customer,48,3,Divorced,36,1,1,1,2185.0,1495,0.924,4906,83,0.804,0.684,41-50,0.027777777777777776,2.3055555555555554,8.498418036089904,4.430816798843313,7.689828668736484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
812235108,Existing Customer,44,2,Unknown,39,2,3,3,4057.0,755,0.873,4301,58,1.417,0.186,41-50,0.07692307692307693,1.4871794871794872,8.366835309827675,4.07753744390572,8.30844552038576,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
817293258,Existing Customer,44,4,Married,27,1,1,2,3183.0,2517,0.726,4017,63,0.853,0.791,41-50,0.037037037037037035,2.3333333333333335,8.29853954537488,4.1588830833596715,8.065893546964274,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714695883,Existing Customer,45,5,Unknown,36,1,2,3,2699.0,1583,0.648,4071,75,0.829,0.587,41-50,0.05555555555555555,2.0833333333333335,8.311889558230359,4.330733340286331,7.90100705199242,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
738062658,Existing Customer,57,3,Single,50,2,3,3,17096.0,1762,0.409,4231,62,0.55,0.103,51-60,0.06,1.24,8.350429973538136,4.143134726391533,9.74665828850311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
709518858,Existing Customer,50,2,Married,38,1,1,1,2897.0,0,0.7,4891,87,0.776,0.0,41-50,0.02631578947368421,2.289473684210526,8.495356496807062,4.477336814478207,7.971776122880628,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
819634233,Attrited Customer,46,2,Unknown,40,5,2,2,6568.0,0,0.101,1507,33,0.222,0.0,41-50,0.05,0.825,7.318539548567902,3.5263605246161616,8.790116892892472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711272058,Existing Customer,40,4,Married,28,1,3,3,1622.0,972,0.866,4216,71,1.367,0.599,31-40,0.10714285714285714,2.5357142857142856,8.34687925374656,4.276666119016055,7.392031567514591,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
716262708,Existing Customer,51,2,Single,36,1,3,2,1438.3,718,0.571,4447,71,0.821,0.499,51-60,0.08333333333333333,1.9722222222222223,8.400209835930418,4.276666119016055,7.271912163268625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708928008,Existing Customer,34,2,Single,36,2,3,1,1677.0,0,0.7,4035,87,0.891,0.0,31-40,0.08333333333333333,2.4166666666666665,8.3030093814735,4.477336814478207,7.425357887027151,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
765755283,Existing Customer,48,2,Married,41,1,1,3,7884.0,745,0.714,4588,74,0.762,0.094,41-50,0.024390243902439025,1.8048780487804879,8.431417414394833,4.31748811353631,8.972717499397138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
711922158,Existing Customer,57,2,Married,45,1,3,3,1860.0,0,0.778,5109,62,0.722,0.0,51-60,0.06666666666666667,1.3777777777777778,8.53895468319775,4.143134726391533,7.528869256642251,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
773177358,Existing Customer,48,3,Married,41,1,2,2,8074.0,2426,0.72,5372,93,0.788,0.3,41-50,0.04878048780487805,2.268292682926829,8.589141690728821,4.543294782270004,8.996528148090857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
779638983,Existing Customer,47,4,Married,30,2,3,3,2124.0,1573,0.728,4592,83,0.804,0.741,41-50,0.1,2.7666666666666666,8.432288684325794,4.430816798843313,7.661527081358517,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708723858,Existing Customer,48,4,Single,37,1,1,3,3413.0,1715,0.812,3843,67,0.634,0.502,41-50,0.02702702702702703,1.8108108108108107,8.254268770090183,4.219507705176107,8.135639903354386,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712184133,Existing Customer,41,5,Married,24,2,3,3,2178.0,1408,0.635,5089,80,0.455,0.646,41-50,0.125,3.3333333333333335,8.53503310954457,4.394449154672439,7.68662133494462,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709948233,Existing Customer,47,3,Single,35,1,4,3,2446.0,1899,0.714,5347,87,0.74,0.776,41-50,0.11428571428571428,2.4857142857142858,8.584477938221834,4.477336814478207,7.802618063442671,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
709415583,Existing Customer,37,2,Single,21,1,1,1,3967.0,1476,0.626,4490,66,0.833,0.372,31-40,0.047619047619047616,3.142857142857143,8.409830673087738,4.204692619390966,8.286017468404763,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
714005508,Existing Customer,45,4,Married,36,2,2,2,4146.0,2027,0.74,4323,64,0.684,0.489,41-50,0.05555555555555555,1.7777777777777777,8.371936178759098,4.174387269895637,8.330140460246382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
712407033,Existing Customer,26,0,Unknown,13,1,2,3,34516.0,2403,0.623,4174,59,0.735,0.07,<=30,0.15384615384615385,4.538461538461538,8.336869637284956,4.0943445622221,10.44920723527944,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
716333283,Existing Customer,58,0,Unknown,52,1,2,2,1869.0,1255,0.847,5269,80,0.633,0.671,51-60,0.038461538461538464,1.5384615384615385,8.569785641535407,4.394449154672439,7.533693709848633,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
715534083,Existing Customer,46,2,Single,33,2,3,1,2168.0,1334,0.622,4043,73,0.738,0.615,41-50,0.09090909090909091,2.212121212121212,8.304989580140361,4.30406509320417,7.682021510826875,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
789492558,Existing Customer,49,2,Married,40,1,2,1,2096.0,1276,0.6,4926,82,0.745,0.609,41-50,0.05,2.05,8.502485562543963,4.418840607796598,7.64826303090192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
770929383,Existing Customer,41,2,Single,28,2,1,1,7293.0,993,0.507,4828,82,0.64,0.136,41-50,0.03571428571428571,2.9285714285714284,8.482394685873542,4.418840607796598,8.894807371368625,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
708890133,Existing Customer,46,4,Married,35,2,2,2,1438.3,0,0.802,4659,74,1.114,0.0,41-50,0.05714285714285714,2.1142857142857143,8.446770727119691,4.31748811353631,7.271912163268625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
788595183,Existing Customer,42,2,Single,36,1,1,3,1438.3,686,0.68,3499,80,0.86,0.477,41-50,0.027777777777777776,2.2222222222222223,8.160518247477505,4.394449154672439,7.271912163268625,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
713167383,Existing Customer,57,3,Single,46,1,2,2,2298.0,1540,0.708,5154,81,0.976,0.67,51-60,0.043478260869565216,1.7608695652173914,8.54772239645106,4.406719247264253,7.740229524763182,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717704433,Existing Customer,48,4,Single,37,1,2,1,3829.0,836,0.731,4313,85,0.545,0.218,41-50,0.05405405405405406,2.2972972972972974,8.369620826949102,4.454347296253507,8.250620082174692,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
718590183,Existing Customer,58,3,Married,47,1,3,3,1517.0,920,0.825,5067,69,0.865,0.606,51-60,0.06382978723404255,1.4680851063829787,8.53070154144103,4.248495242049359,7.325148957955575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719019483,Existing Customer,46,2,Unknown,36,2,3,1,13427.0,1507,0.84,4266,63,0.75,0.112,41-50,0.08333333333333333,1.75,8.358666283188,4.1588830833596715,9.505097358099926,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
710401458,Existing Customer,53,3,Married,40,2,2,3,16747.0,0,0.801,4350,76,0.767,0.0,51-60,0.05,1.9,8.37816098272068,4.343805421853684,9.726034127139034,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
720783558,Existing Customer,58,1,Married,48,2,3,1,9926.0,2216,0.524,4937,73,0.553,0.223,51-60,0.0625,1.5208333333333333,8.504715669905124,4.30406509320417,9.203013596589722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
772364358,Existing Customer,54,2,Unknown,44,1,1,1,2691.0,811,0.767,4413,80,0.633,0.301,51-60,0.022727272727272728,1.8181818181818181,8.392536586816682,4.394449154672439,7.898039690764619,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719868183,Attrited Customer,42,3,Married,30,5,3,2,1456.0,0,0.694,2843,42,0.5,0.0,41-50,0.1,1.4,7.952966790923131,3.7612001156935624,7.284134806195205,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
709388058,Existing Customer,43,4,Single,34,2,3,2,2005.0,1263,0.657,4906,80,0.818,0.63,41-50,0.08823529411764706,2.3529411764705883,8.498418036089904,4.394449154672439,7.603897968521881,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717004533,Existing Customer,35,3,Married,36,2,3,0,4790.0,1189,0.698,4544,81,0.929,0.248,31-40,0.08333333333333333,2.25,8.421783006611578,4.406719247264253,8.474494436883122,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714969183,Existing Customer,46,2,Married,36,2,3,1,3123.0,1639,0.788,4117,76,1.111,0.525,41-50,0.08333333333333333,2.111111111111111,8.323122887587735,4.343805421853684,8.046869510959576,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
720837708,Existing Customer,42,3,Unknown,28,1,2,3,5471.0,2517,0.493,5103,94,0.679,0.46,41-50,0.07142857142857142,3.357142857142857,8.537779825024625,4.553876891600541,8.607399459302387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
759947433,Existing Customer,53,3,Married,46,1,2,2,13670.0,0,0.819,4812,81,0.653,0.0,51-60,0.043478260869565216,1.7608695652173914,8.47907586930311,4.406719247264253,9.523032079931992,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
767404083,Attrited Customer,52,2,Single,45,2,3,3,3460.0,0,0.466,2355,47,0.621,0.0,51-60,0.06666666666666667,1.0444444444444445,7.764720544771477,3.871201010907891,8.149312843635345,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
781926633,Existing Customer,48,2,Married,42,1,3,3,3202.0,2517,0.597,4675,88,0.692,0.786,41-50,0.07142857142857142,2.0952380952380953,8.450198322591959,4.48863636973214,8.071843149609158,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
772127508,Attrited Customer,31,1,Married,20,6,2,2,1438.3,0,0.706,2614,49,0.531,0.0,31-40,0.1,2.45,7.869019376499023,3.912023005428146,7.271912163268625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720518283,Existing Customer,50,2,Single,36,1,3,2,2296.0,1371,0.604,5483,77,0.791,0.597,41-50,0.08333333333333333,2.138888888888889,8.609590040682205,4.356708826689592,7.739359202689098,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
715380483,Existing Customer,54,5,Single,49,2,3,2,1476.0,0,0.699,4462,75,0.786,0.0,51-60,0.061224489795918366,1.530612244897959,8.40357646462927,4.330733340286331,7.29776828253138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
789296133,Existing Customer,35,3,Single,24,1,1,3,12287.0,770,0.612,4601,65,0.757,0.063,31-40,0.041666666666666664,2.7083333333333335,8.434246270595311,4.189654742026425,9.416378455387454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
711029358,Existing Customer,41,4,Single,36,2,3,2,2470.0,1566,0.811,5011,61,0.743,0.634,41-50,0.08333333333333333,1.6944444444444444,8.51959031601596,4.127134385045092,7.81237820598861,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
712615008,Existing Customer,46,2,Unknown,34,1,3,2,24431.0,892,0.417,3457,66,0.571,0.037,41-50,0.08823529411764706,1.9411764705882353,8.148445666243235,4.204692619390966,10.103649027458413,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
816826008,Existing Customer,41,4,Married,36,1,1,2,1950.0,998,0.619,4630,84,0.714,0.512,41-50,0.027777777777777776,2.3333333333333335,8.440528106480752,4.442651256490317,7.576097340623111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
715488483,Existing Customer,49,4,Married,36,1,3,1,6615.0,0,0.619,4575,75,0.786,0.0,41-50,0.08333333333333333,2.0833333333333335,8.428580533059634,4.330733340286331,8.797246236703527,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717759783,Existing Customer,47,4,Single,34,1,3,2,5756.0,860,0.708,5298,72,0.714,0.149,41-50,0.08823529411764706,2.1176470588235294,8.575273402492762,4.290459441148391,8.65817178467581,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
796083783,Attrited Customer,55,2,Single,49,1,0,6,1438.3,0,0.608,2278,57,0.727,0.0,51-60,0.0,1.163265306122449,7.731492029245684,4.060443010546419,7.271912163268625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
709925733,Existing Customer,32,0,Single,22,1,3,2,1438.3,713,0.806,5099,80,0.951,0.496,31-40,0.13636363636363635,3.6363636363636362,8.536995818712418,4.394449154672439,7.271912163268625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
715309083,Existing Customer,50,2,Married,36,2,3,2,1912.0,0,0.728,4851,87,0.642,0.0,41-50,0.08333333333333333,2.4166666666666665,8.48714627006394,4.477336814478207,7.556427969440253,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778441533,Attrited Customer,45,4,Single,26,6,2,2,4549.0,1631,0.779,2240,34,0.478,0.359,41-50,0.07692307692307693,1.3076923076923077,7.714677473800927,3.5553480614894135,8.422882511944996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
715891533,Existing Customer,45,4,Unknown,33,1,2,1,1979.0,1305,0.702,5458,84,0.75,0.659,41-50,0.06060606060606061,2.5454545454545454,8.605020901781758,4.442651256490317,7.590852123688581,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
788848458,Existing Customer,40,5,Married,24,1,1,2,2803.0,1747,0.954,5089,71,1.029,0.623,31-40,0.041666666666666664,2.9583333333333335,8.53503310954457,4.276666119016055,7.938802248154481,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
708399858,Existing Customer,45,3,Married,35,2,2,1,2548.0,2250,0.581,4747,77,0.791,0.883,41-50,0.05714285714285714,2.2,8.465478755729558,4.356708826689592,7.8434564043761155,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711944733,Existing Customer,45,2,Married,36,1,2,2,1457.0,828,0.852,5401,93,0.661,0.568,41-50,0.05555555555555555,2.5833333333333335,8.59452453435256,4.543294782270004,7.284820912568604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712683633,Attrited Customer,32,0,Married,36,5,3,3,1438.3,0,0.569,2464,37,0.321,0.0,31-40,0.08333333333333333,1.0277777777777777,7.80994708647679,3.6375861597263857,7.271912163268625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
785487783,Existing Customer,59,1,Single,53,2,2,0,1980.0,1409,0.743,5350,96,0.714,0.712,51-60,0.03773584905660377,1.8113207547169812,8.585038738311304,4.574710978503383,7.591357046698551,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
718951683,Existing Customer,48,2,Married,35,2,3,1,2216.0,1262,0.497,4763,83,0.66,0.569,41-50,0.08571428571428572,2.3714285714285714,8.46884293047519,4.430816798843313,7.7039102096163115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
